Type	diana	mirmap	mirtarget	mirza_U	paccmit	targetscan_C	targetscan_NC
pos	0.56	0.205061	25	-7.5936245	-0.5	-2.219	0.297
pos	0.58	0.1305894	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.454	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.04559607	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.56	0.244028	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.668	0.376756	25	0.578518	-0.5	-2.219	0.14
pos	0.743	0.1252757	25	0.222582	-0.5	-2.219	0.11
pos	0.175	-7.60839985	25	-7.5936245	0.734	-2.219	-32.278
pos	0.806	0.160463	25	0.308954	-0.5	0.256	-32.278
pos	0.528	0.110588	75.2793	0.17102	0.855	-2.219	-32.278
pos	0.653	0.300785	57.5956501651	0.195589	-0.5	-2.219	0.135
pos	0.875	0.1464052	25	-7.5936245	-0.5	-2.219	0.226
pos	0.484	0.1159539	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.701	0.1470293	25	-7.5936245	-0.5	0.105	0.038
pos	0.681	0.184181	25	0.346585	-0.5	-2.219	0.146
pos	0.797	0.0277742	25	-7.5936245	-0.5	-2.219	0.011
pos	0.531	0.0884477	25	-7.5936245	-0.5	-2.219	0.074
pos	0.175	0.0406966	25	0.221078	-0.5	-2.219	-32.278
pos	0.82	0.230509	59.2728	-7.5936245	-0.5	-2.219	0.292
pos	0.997	0.494401	90.1689783225	0.667676	-0.5	0.499	0.178
pos	0.175	0.0727237	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	0.554349	-0.5	-2.219	-32.278
pos	0.807	0.554253	82.7282	0.18797	-0.5	0.376	-32.278
pos	0.718	0.654627	68.0854184208	1.004317	0.325	-2.219	0.446
pos	0.982	0.653858	66.3097	0.42609	-0.5	0.141	0.058
pos	0.464	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.96	0.423451	88.1982	0.441799	-0.5	-2.219	-32.278
pos	0.712	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.983	0.345816	51.1443	0.20636	0.771	-2.219	-32.278
pos	0.983	0.345816	51.1443	0.20636	0.771	-2.219	-32.278
pos	0.743	0.330014	62.019116089	-7.5936245	0.825	-2.219	-32.278
pos	0.66	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.805	0.27277	94.0442	0.334051	-0.5	0.366	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.649	-2.219	-32.278
pos	0.71	0.504661	88.5991308169	0.297005	-0.5	0.168	0.026
pos	0.744	0.0805119	25	0.145326	-0.5	-2.219	0.189
pos	0.641	0.1250151	25	0.371576	-0.5	-2.219	0.068
pos	0.473	0.0806329	25	0.182501	-0.5	-2.219	0.037
pos	0.175	-7.60839985	25	-7.5936245	0.648	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.707	-2.219	-32.278
pos	0.175	0.0920131	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.49	0.215651	25	0.289319	-0.5	-2.219	-32.278
pos	0.175	0.297911	25	0.210081	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.959	-2.219	-32.278
pos	0.977	0.171951	93.25419	0.535096	0.941	0.293	0.002
pos	0.997	-7.60839985	95.02495	-7.5936245	-0.5	0.208	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.651	-2.219	-32.278
pos	0.591	0.1300644	25	0.272266	-0.5	-2.219	0.045
pos	0.55	0.278112	25	-7.5936245	0.483	-2.219	0.082
pos	0.66	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.491	0.1450772	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.628	0.309577	25	-7.5936245	0.98	-2.219	0.307
pos	0.766	0.2913	25	0.664347	-0.5	-2.219	0.096
pos	0.663	0.151421	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.0338527	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.002
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.009
pos	0.467	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.588	0.1415418	25	0.377888	-0.5	-2.219	0.243
pos	0.734	0.605032	25	-7.5936245	-0.5	-2.219	0
pos	0.586	0.1427734	25	0.305583	-0.5	-2.219	0.192
pos	0.639	0.203268	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.792	0.1154267	25	0.220111	-0.5	-2.219	-32.278
pos	0.591	-7.60839985	25	-7.5936245	0.649	-2.219	-32.278
pos	0.175	0.170885	25	0.262549	-0.5	-2.219	-32.278
pos	0.175	0.0615546	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.885	0.235035	68.4843	0.642205	0.644	0.367	-32.278
pos	0.57	0.169422	25	0.584514	-0.5	-2.219	0.125
pos	0.652	0.466789	25	0.244286	-0.5	-2.219	0.18
pos	0.458	-7.60839985	25	-7.5936245	0.602	-2.219	-32.278
pos	0.476	0.0812844	25	-7.5936245	-0.5	-2.219	0.112
pos	0.632	1.002574	25	0.15922	-0.5	-2.219	0.005
pos	0.506	0.027294	25	-7.5936245	0.837	-2.219	0.022
pos	0.822	0.365511	25	0.55067	-0.5	0.05	0.043
pos	0.175	-7.60839985	25	-7.5936245	0.546	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.734	-2.219	-32.278
pos	0.617	0.0338271	25	0.226901	0.642	-2.219	0.135
pos	0.175	0.1024285	25	0.370334	-0.5	-2.219	0.011
pos	0.175	0.0378479	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.678	0.0639923	25	0.231568	0.838	-2.219	0.016
pos	0.686	-7.60839985	25	-7.5936245	0.937	-2.219	-32.278
pos	0.533	0.0742795	25	-7.5936245	0.757	-2.219	-32.278
pos	0.974	0.194252	79.7905	0.697612	-0.5	0.335	0.087
pos	0.175	0.0994564	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.579	0.106086	25	-7.5936245	0.943	-2.219	-32.278
pos	0.694	0.1444998	25	0.294263	-0.5	-2.219	0.066
pos	0.514	0.1297204	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.866	0.65227	83.3713562298	0.624243	0.9949	0.061	0.143
pos	0.772	0.382462	25	0.598451	-0.5	0.446	-32.278
pos	0.595	0.239311	77.9016	-7.5936245	-0.5	-2.219	0.261
pos	0.175	0.0646689	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.323	-2.219	-32.278
pos	0.175	-7.60839985	25	0.165059	-0.5	-2.219	0.019
pos	1	0.181659	25	-7.5936245	0.867	0.384	-32.278
pos	0.475	0.04323705	25	-7.5936245	-0.5	-2.219	0.013
pos	0.175	0.1476911	25	-7.5936245	-0.5	-2.219	0.615
pos	0.735	0.511874	61.2503500114	0.617743	-0.5	0.281	0.02
pos	0.823	0.244836	25	-7.5936245	0.9948	-2.219	-32.278
pos	0.464	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.175	-7.60839985	25	-7.5936245	0.937	-2.219	-32.278
pos	0.844	0.18987	62.4637	-7.5936245	0.417	0.03	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.966	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.537	0.0706601	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.481	-2.219	-32.278
pos	0.175	0.0738852	25	-7.5936245	-0.5	0.417	-32.278
pos	0.465	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.451	-7.60839985	25	-7.5936245	0.969	-2.219	0
pos	0.563	0.0969534	25	0.188379	-0.5	-2.219	0.119
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.002
pos	0.702	0.259469	72.1327	0.143397	-0.5	-2.219	-32.278
pos	0.552	0.1299228	25	0.278053	-0.5	-2.219	-32.278
pos	0.768	0.76528	80.6742196019	0.317484	0.493	0.225	0.075
pos	0.529	-7.60839985	25	0.135403	-0.5	0.142	-32.278
pos	0.748	0.413641	92.55703	0.432024	-0.5	0.276	-32.278
pos	0.744	0.192785	25	-7.5936245	-0.5	-2.219	0.061
pos	0.786	0.1353905	25	-7.5936245	-0.5	0.141	-32.278
pos	0.175	-7.60839985	25	0.165059	-0.5	-2.219	0.019
pos	0.647	0.0924559	25	0.351613	0.79	-2.219	0.139
pos	0.623	0.153168	25	0.199185	-0.5	-2.219	-32.278
pos	0.998	-7.60839985	25	0.163752	-0.5	0.082	-32.278
pos	0.175	0.0697014	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.223542	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.1128149	25	-7.5936245	-0.5	-2.219	0.003
pos	0.456	-7.60839985	25	-7.5936245	0.873	-2.219	-32.278
pos	0.175	0.0185939	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.818	-2.219	-32.278
pos	0.97	-7.60839985	25	-7.5936245	-0.5	0.013	0.078
pos	0.843	0.0529197	25	-7.5936245	-0.5	0.03	-32.278
pos	0.854	0.556596	96.230279183	0.385242	-0.5	-2.219	0.385
pos	0.903	0.784825	98.88563	1.141104	-0.5	0.33	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.807	0.554253	82.7282	0.18797	-0.5	0.376	-32.278
pos	0.805	0.1154903	54.676	-7.5936245	-0.5	0.154	-32.278
pos	0.533	-7.60839985	25	-7.5936245	0.98	-2.219	-32.278
pos	0.555	0.0927476	25	0.236328	-0.5	-2.219	0.009
pos	0.175	0.1168093	25	-7.5936245	0.862	-2.219	-32.278
pos	0.557	0.689646	50.6646124132	0.427779	-0.5	-2.219	0.324
pos	0.647	0.77037	25	0.329727	0.896	-2.219	0.223
pos	0.503	0.05963042	25	0.184248	-0.5	-2.219	0.195
pos	0.821	0.169896	25	0.207942	-0.5	-2.219	0.135
pos	0.686	0.23395	70.7558	0.221281	-0.5	0.373	-32.278
pos	0.175	0.0739584	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.477	0.04384803	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.479	0.0905818	25	-7.5936245	0.832	-2.219	-32.278
pos	0.524	0.0631624	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.61	0.191263	25	0.584162	-0.5	-2.219	-32.278
pos	0.492	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	1	1.94868	91.726160475836	2.172518	-0.5	0.286	0.227
pos	0.175	0.012929	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.848	0.368971	25	-7.5936245	-0.5	0.229	0
pos	0.686	-7.60839985	25	-7.5936245	0.937	-2.219	-32.278
pos	0.779	0.286618	25	0.194672	-0.5	-2.219	-32.278
pos	0.175	0.195895	25	0.157464	-0.5	-2.219	0.535
pos	0.624	0.194439	70.1224	0.301033	-0.5	-2.219	0.138
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.001
pos	0.661	0.049107936	25	0.140208	-0.5	0.286	-32.278
pos	0.503	0.05963042	25	0.184248	-0.5	-2.219	0.195
pos	0.794	-7.60839985	50	0.530833	-0.5	-2.219	0.275
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.175	0.050185292	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.82	0.272283	25	-7.5936245	-0.5	-2.219	0.379
pos	0.175	0.0256552	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.985	0.277935	25	-7.5936245	-0.5	0.053	0.024
pos	0.997	0.1092992	78.4813	0.501177	-0.5	0.146	0.179
pos	0.175	-7.60839985	25	0.294506	-0.5	-2.219	-32.278
pos	0.816	0.0290214	25	-7.5936245	-0.5	-2.219	0.005
pos	0.555	0.291385	25	0.553458	-0.5	-2.219	0.318
pos	0.905	0.256432	25	0.411628	-0.5	-2.219	-32.278
pos	0.175	0.050185292	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.792	0.228573	25	-7.5936245	-0.5	-2.219	0.165
pos	0.503	0.05963042	25	0.184248	-0.5	-2.219	0.195
pos	0.748	0.413641	92.55703	0.432024	-0.5	0.276	-32.278
pos	0.175	0.076965	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	0.780014	-0.5	-2.219	-32.278
pos	0.576	0.1396275	25	-7.5936245	0.873	-2.219	-32.278
pos	0.718	0.654627	68.0854184208	1.004317	0.325	-2.219	0.446
pos	0.175	0.0787365	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.768	0.213905	25	-7.5936245	-0.5	-2.219	0.131
pos	0.175	0.05760308	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	0.243363	25	0.239575	-0.5	-2.219	0.285
pos	0.175	0.285875	75.3529	-7.5936245	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.966	-2.219	-32.278
pos	0.494	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.78	0.177734	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.573	0.289273	59.4189	0.393783	-0.5	0.092	-32.278
pos	0.455	-7.60839985	25	0.289779	0.981	-2.219	0.002
pos	0.637	0.174042	25	0.888264	-0.5	-2.219	0.165
pos	0.467	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.53	0.0499590061	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.747	0.334818	25	0.20743	-0.5	-2.219	0.044
pos	0.633	0.179533	25	0.289114	-0.5	0.114	-32.278
pos	0.638	0.292553	63.6079	0.304333	-0.5	0.396	-32.278
pos	0.54	0.0137917	25	0.335457	-0.5	-2.219	0.011
pos	0.646	0.183613	25	-7.5936245	-0.5	-2.219	0.008
pos	0.175	0.0727237	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.844	0.04878254	25	-7.5936245	0.968	-2.219	-32.278
pos	0.67	0.0701033	25	0.134864	-0.5	-2.219	0.042
pos	0.175	0.0968934	25	-7.5936245	0.827	-2.219	-32.278
pos	0.465	0.258055	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.564	0.071047	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.491	0.1450772	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.938	0.42923	62.306	0.742245	-0.5	0.122	0.003
pos	0.175	0.0338527	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.616	0.0634135	25	0.1317	-0.5	0.224	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.733	-2.219	-32.278
pos	0.175	0.012929	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.576	0.1396275	25	-7.5936245	0.873	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.564	0.071047	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.604	0.26874	25	0.14336	-0.5	-2.219	-32.278
pos	0.787	0.1495958	25	0.59712	-0.5	0.11	0.028
pos	0.68	0.302797	25	0.505086	-0.5	-2.219	-32.278
pos	0.99	0.178663	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.595	0.108071	25	-7.5936245	-0.5	0.166	-32.278
pos	0.867	0.439951	25	0.477632	-0.5	-2.219	0.356
pos	0.175	-7.60839985	25	-7.5936245	0.785	-2.219	-32.278
pos	0.667	0.214718	66.6442	0.191033	0.683	0.168	-32.278
pos	0.815	0.20782	25	-7.5936245	0.535	-2.219	-32.278
pos	0.175	-7.60839985	84.2596	0.212197	-0.5	0.212	0.071
pos	0.998	-7.60839985	25	0.163752	-0.5	0.082	-32.278
pos	0.576	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.618	0.0150239	25	0.375134	-0.5	0.138	-32.278
pos	0.175	0.0176777	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.997	0.988199	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.787	0.1495958	25	0.59712	-0.5	0.11	0.028
pos	0.635	0.711584	25	0.385164	0.533	0.634	-32.278
pos	0.875	0.204989	75.8657698695	0.665363	-0.5	0.067	0.057
pos	0.79	0.383195	25	0.952395	-0.5	-2.219	0.234
pos	0.75	0.400796	60.5496986298	0.139772	-0.5	-2.219	0.429
pos	0.937	0.173132	25	0.270707	-0.5	0.344	-32.278
pos	0.963	0.323201	25	0.761022	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.889	-2.219	-32.278
pos	0.843	0.0529197	25	-7.5936245	-0.5	0.03	-32.278
pos	0.464	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.612	0.322772	25	0.246077	-0.5	0.019	0.093
pos	0.885	0.173606	25	0.312428	-0.5	-2.219	0.331
pos	0.529	-7.60839985	25	0.135403	-0.5	0.142	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.923	-2.219	-32.278
pos	0.988	0.583337	25	-7.5936245	-0.5	-2.219	-32.278
pos	1	0.297678	88.2042601364	0.34274	-0.5	0.373	0.074
pos	0.579	0.106086	25	-7.5936245	0.943	-2.219	-32.278
pos	0.175	0.335482	73.9321206585309	0.590661	-0.5	-2.219	0.272
pos	0.67	0.0701033	25	0.134864	-0.5	-2.219	0.042
pos	0.498	-7.60839985	25	-7.5936245	-0.5	-2.219	0
pos	0.962	0.255172	93.2054508386	0.825742	-0.5	0.472	-32.278
pos	0.53	0.0499590061	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.523	0.0386116	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.916	-7.60839985	92.6620635146498	0.994942	0.945	-2.219	0.003
pos	0.647	0.77037	25	0.329727	0.896	-2.219	0.223
pos	0.591	0.1074939	25	0.183312	-0.5	-2.219	0.16
pos	0.806	0.160463	25	0.308954	-0.5	0.256	-32.278
pos	0.885	0.173606	25	0.312428	-0.5	-2.219	0.331
pos	0.587	-7.60839985	25	0.39522	-0.5	-2.219	0.02
pos	0.985	0.277935	25	-7.5936245	-0.5	0.053	0.024
pos	0.69	0.260127	25	-7.5936245	-0.5	0	-32.278
pos	0.175	0.0835936	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.866	0.65227	83.3713562298	0.624243	0.9949	0.061	0.143
pos	0.467	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.801	0.617513	54.7312084481	0.700054	-0.5	-2.219	-32.278
pos	0.494	0.1187385	25	0.423714	-0.5	0.109	0
pos	0.979	0.528834	25	0.341771	-0.5	0.612	-32.278
pos	0.175	-7.60839985	25	0.780014	-0.5	-2.219	-32.278
pos	0.967	-7.60839985	88.1181	0.286698	-0.5	0.172	0
pos	0.678	0.251355	25	0.336034	0.4	-2.219	0.142
pos	0.814	0.05300587	25	-7.5936245	-0.5	0.386	-32.278
pos	0.787	0.1495958	25	0.59712	-0.5	0.11	0.028
pos	0.489	-7.60839985	25	-7.5936245	0.946	-2.219	-32.278
pos	0.678	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
pos	0.739	0.229915	25	0.408474	-0.5	-2.219	-32.278
pos	0.879	0.288347	25	0.31453	-0.5	0.282	-32.278
pos	1	0.205369	25	0.644291	-0.5	-2.219	-32.278
pos	0.175	-7.60839985	25	-7.5936245	0.594	-2.219	-32.278
pos	0.576	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.646	0.223219	25	0.152538	-0.5	-2.219	0.111
neg	0.175	0.04401763	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.869	0.538784	25	-7.5936245	-0.5	-2.219	0.014
neg	0.557	0.0634713	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.487	0.1036525	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.95	0.357243	25	0.403034	0.559	0.106	0.095
neg	0.475	0.04627224	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.531	0.241866	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.893	-2.219	-32.278
neg	0.668	-7.60839985	25	-7.5936245	-0.5	-2.219	0.007
neg	0.48	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0206559	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0994368	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.704	-7.60839985	25	-7.5936245	0.488	-2.219	-32.278
neg	0.175	-7.60839985	25	0.235141	-0.5	-2.219	0.003
neg	0.175	0.24948	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.537	0.0959656	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.659	0.0855236	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.695	0.322242	25	0.471373	-0.5	-2.219	-32.278
neg	0.61	0.266256	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.544	0.151916	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0065961	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.462	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.512	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.519	0.0971086	25	0.207399	-0.5	-2.219	0.001
neg	0.175	0.1130476	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.475	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.123
neg	0.175	0.00632940000000001	25	-7.5936245	0.587	-2.219	-32.278
neg	0.175	0.0108534	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.633	0.1157976	25	0.223289	-0.5	-2.219	-32.278
neg	0.175	0.05703239	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.564	0.0670751	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.077291	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.607	0.152257	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.489	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0280034	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.478	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1014848	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.05367944	25	-7.5936245	-0.5	-2.219	0.001
neg	0.175	-7.60839985	25	-7.5936245	0.28	-2.219	0.001
neg	0.175	-7.60839985	25	-7.5936245	0.603	-2.219	0.001
neg	0.456	-7.60839985	25	-7.5936245	0.784	-2.219	0.02
neg	0.587	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.891	-2.219	-32.278
neg	0.459	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.634	0.1384338	25	0.290046	-0.5	-2.219	0.06
neg	0.545	0.05515448	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.001
neg	0.175	0.1126862	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0115314	25	-7.5936245	-0.5	-2.219	0.015
neg	0.453	0.0650469	25	-7.5936245	-0.5	-2.219	0.109
neg	0.175	0.24948	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1316305	25	-7.5936245	-0.5	-2.219	0.376
neg	0.675	0.087143	25	-7.5936245	-0.5	0.25	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.29
neg	0.458	0.199835	25	0.133855	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.69	-2.219	0
neg	0.95	0.357243	25	0.403034	0.559	0.106	0.095
neg	0.948	-7.60839985	25	-7.5936245	0.955	-2.219	-32.278
neg	0.494	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.639	0.1440929	25	-7.5936245	0.758	-2.219	-32.278
neg	0.175	0.207568	25	0.194563	-0.5	-2.219	0.002
neg	0.502	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.924	0.372109	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.175	0.0043621	25	-7.5936245	0.629	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.334	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.561	-2.219	-32.278
neg	0.496	0.0958617	25	-7.5936245	0.665	-2.219	0.062
neg	0.467	0.0090118	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.001
neg	0.175	0.0177203	25	-7.5936245	-0.5	-2.219	0.02
neg	0.716	0.0931553	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.508	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.29
neg	0.175	0.1261485	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0342852	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.948	-7.60839985	25	-7.5936245	0.955	-2.219	-32.278
neg	0.175	0.1362675	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0734943	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.547	0.1058747	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.342	-2.219	0.001
neg	0.498	-7.60839985	25	-7.5936245	-0.5	-2.219	0.002
neg	0.732	0.0956426	25	0.348817	-0.5	-2.219	-32.278
neg	0.175	0.0643405	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.53	0.1292636	25	0.386747	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	0.124044	-0.5	-2.219	0.005
neg	0.175	0.1316305	25	-7.5936245	-0.5	-2.219	0.376
neg	0.557	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.978	0.243356	25	0.315244	-0.5	-2.219	0.406
neg	0.175	-7.60839985	25	-7.5936245	0.754	-2.219	-32.278
neg	0.468	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.498	-7.60839985	25	-7.5936245	0.986	-2.219	-32.278
neg	0.487	0.250085	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.518	0.1248764	25	0.491128	-0.5	-2.219	0.091
neg	0.175	-7.60839985	25	0.382804	0.787	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.603	-2.219	0.001
neg	0.6	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.486	0.179375	25	-7.5936245	-0.5	0.02	-32.278
neg	0.608	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0626969	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.9983	-2.219	-32.278
neg	0.614	-7.60839985	25	-7.5936245	-0.5	-2.219	0.119
neg	0.639	-7.60839985	25	-7.5936245	0.492	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.9983	-2.219	-32.278
neg	0.175	0.04131558	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0384367	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.586	0.16272	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.869	0.538784	25	-7.5936245	-0.5	-2.219	0.014
neg	0.693	0.1047521	25	-7.5936245	0.95	0.015	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.646	-2.219	-32.278
neg	0.673	0.1162849	25	-7.5936245	-0.5	-2.219	-32.278
